,DA_LMP,DA_MCC,DA_MLC,RT_LMP,RT_MCC,RT_MLC,LMP_DELTA,MCC_DELTA,MLC_DELTA,LF_Planned,LF_Actual,Outage
2015-12-23 06:00:00,21.15,-0.4,0.27,18.88,-0.01,0.08,-2.27,0.39,-0.19,15320,14990,2640
2015-12-23 07:00:00,23.16,-0.08,0.25,24.96,2.98,0.27,1.8,3.06,0.02,16916,16521,2640
2015-12-23 08:00:00,23.23,-0.38,0.81,21.45,0.21,0.41,-1.78,0.59,-0.4,17967,17570,2730
2015-12-23 09:00:00,22.59,-0.26,0.03,21.49,0.01,0.49,-1.1,0.27,0.46,17993,17901,2730
2015-12-23 10:00:00,22.75,-0.17,0.05,21.59,0.01,0.58,-1.16,0.18,0.53,17993,18023,2730
2015-12-23 11:00:00,22.7,-0.16,0.06,22.09,-0.03,0.63,-0.61,0.13,0.57,17960,18090,2730
2015-12-23 12:00:00,22.05,-0.02,0.05,20.93,-0.01,0.67,-1.12,0.01,0.62,17831,17935,2730
2015-12-23 13:00:00,21.43,-0.05,0.03,20.02,-0.02,0.58,-1.41,0.03,0.55,17694,17814,2730
2015-12-23 14:00:00,21.25,-0.05,0.54,19.55,0.37,0.43,-1.7,0.42,-0.11,17636,17795,2730
2015-12-23 15:00:00,20.62,-0.04,0.33,18.46,-0.02,0.34,-2.16,0.02,0.01,17518,17680,2640
2015-12-23 16:00:00,21.27,-0.09,0.32,18.28,-0.15,0.39,-2.99,-0.06,0.07,17470,17715,2640
2015-12-23 17:00:00,25.38,-0.3,0.43,30.0,9.86,0.62,4.62,10.16,0.19,18033,18162,2640
2015-12-23 18:00:00,25.16,-0.23,0.45,40.29,19.81,0.53,15.13,20.04,0.08,18743,18708,2640
2015-12-23 19:00:00,23.39,-0.18,1.01,20.46,2.04,0.31,-2.93,2.22,-0.7,18741,18518,2640
2015-12-23 20:00:00,21.87,-0.12,0.59,19.1,1.11,0.32,-2.77,1.23,-0.27,18505,18235,2640
2015-12-23 21:00:00,20.17,-0.08,0.29,17.13,0.11,0.26,-3.04,0.19,-0.03,18222,17870,2640
2015-12-23 22:00:00,19.23,-0.19,0.51,14.76,0.21,0.22,-4.47,0.4,-0.29,17647,17300,2640
2015-12-23 23:00:00,16.87,-0.2,0.24,6.85,-1.67,0.04,-10.02,-1.47,-0.2,16603,16311,2070
2015-12-24 00:00:00,12.99,-0.33,0.1,3.03,-1.41,-0.01,-9.96,-1.08,-0.11,15874,15423,2070
2015-12-24 01:00:00,11.38,-0.27,0.39,1.59,-1.5,-0.03,-9.79,-1.23,-0.42,15098,14671,2070
2015-12-24 02:00:00,9.48,-0.25,0.13,-0.34,-0.28,0.0,-9.82,-0.03,-0.13,14584,14161,2070
2015-12-24 03:00:00,9.04,-0.27,0.01,-1.19,-1.86,-0.02,-10.23,-1.59,-0.03,14321,13928,2070
2015-12-24 04:00:00,9.62,-0.16,0.0,4.77,-0.08,-0.13,-4.85,0.08,-0.13,14250,13865,2070
2015-12-24 05:00:00,12.92,-0.14,0.04,11.86,0.0,-0.27,-1.06,0.14,-0.31,14464,13995,2070
2015-12-24 06:00:00,17.8,-0.07,0.02,14.9,0.0,-0.15,-2.9,0.07,-0.17,14964,14532,2070
2015-12-24 07:00:00,19.38,0.03,-0.05,18.96,0.0,-0.03,-0.42,-0.03,0.02,15864,15476,2070
2015-12-24 08:00:00,19.73,0.02,0.14,27.3,0.92,-0.07,7.57,0.9,-0.21,16820,16395,2070
2015-12-24 09:00:00,20.49,-0.03,0.2,20.0,0.55,-0.08,-0.49,0.58,-0.28,17368,17005,2070
2015-12-24 10:00:00,21.0,-0.3,0.48,19.23,0.0,0.02,-1.77,0.3,-0.46,17658,17350,2070
2015-12-24 11:00:00,21.44,-0.08,0.66,19.53,0.29,0.1,-1.91,0.37,-0.56,17726,17424,2070
2015-12-24 12:00:00,21.41,-0.09,0.51,19.59,0.05,0.12,-1.82,0.14,-0.39,17591,17280,2070
2015-12-24 13:00:00,21.16,-0.31,0.8,19.28,0.0,0.1,-1.88,0.31,-0.7,17306,16884,2070
2015-12-24 14:00:00,20.22,-0.36,0.18,19.31,0.0,0.08,-0.91,0.36,-0.1,17103,16701,2070
2015-12-24 15:00:00,20.03,-0.26,0.22,19.15,0.0,0.04,-0.88,0.26,-0.18,16850,16496,2070
2015-12-24 16:00:00,20.25,-0.14,0.17,19.46,0.0,0.09,-0.79,0.14,-0.08,16694,16337,2070
2015-12-24 17:00:00,22.52,-0.27,0.51,20.57,0.0,0.2,-1.95,0.27,-0.31,16942,16594,2070
2015-12-24 18:00:00,22.67,-0.35,0.7,21.64,-0.01,0.17,-1.03,0.34,-0.53,17464,17144,2070
2015-12-24 19:00:00,21.55,-0.19,0.6,20.25,-0.01,0.09,-1.3,0.18,-0.51,17084,16796,2070
2015-12-24 20:00:00,20.74,0.03,0.26,19.29,0.0,0.07,-1.45,-0.03,-0.19,16648,16364,2070
2015-12-24 21:00:00,20.6,-0.05,0.76,18.99,0.0,0.07,-1.61,0.05,-0.69,16414,16112,2070
2015-12-24 22:00:00,19.43,-0.01,0.57,18.52,0.0,0.21,-0.91,0.01,-0.36,16170,15935,2070
2015-12-24 23:00:00,17.29,-0.13,0.06,17.18,0.0,0.14,-0.11,0.13,0.08,15562,15457,2200
2015-12-25 00:00:00,14.89,-0.75,0.08,16.61,0.0,0.13,1.72,0.75,0.05,14617,14809,2200
2015-12-25 01:00:00,12.41,-0.46,-0.06,14.3,0.0,0.04,1.89,0.46,0.1,14020,14172,2200
2015-12-25 02:00:00,10.35,-0.39,0.03,13.78,0.0,-0.03,3.43,0.39,-0.06,13596,13702,2200
2015-12-25 03:00:00,9.22,-0.53,-0.06,12.57,0.0,-0.1,3.35,0.53,-0.04,13392,13520,2200
2015-12-25 04:00:00,8.81,-0.48,-0.06,12.72,0.0,-0.13,3.91,0.48,-0.07,13352,13491,2200
2015-12-25 05:00:00,12.44,-0.35,-0.09,14.76,0.0,-0.13,2.32,0.35,-0.04,13489,13586,2200
2015-12-25 06:00:00,15.64,-0.22,0.12,15.65,0.0,-0.08,0.01,0.22,-0.2,13913,13878,2200
2015-12-25 07:00:00,18.41,-0.71,-0.08,17.89,0.0,0.05,-0.52,0.71,0.13,14667,14390,2200
2015-12-25 08:00:00,19.41,-0.68,0.16,18.5,0.0,0.04,-0.91,0.68,-0.12,15353,15034,2200
2015-12-25 09:00:00,19.91,-0.38,0.3,18.93,0.0,0.09,-0.98,0.38,-0.21,15650,15545,2200
2015-12-25 10:00:00,19.86,-0.29,0.19,19.23,0.0,0.13,-0.63,0.29,-0.06,15757,15873,2200
2015-12-25 11:00:00,20.39,-0.08,0.52,19.48,0.0,0.12,-0.91,0.08,-0.4,15661,15979,2200
2015-12-25 12:00:00,19.41,-0.33,0.15,19.37,0.0,0.07,-0.04,0.33,-0.08,15397,15846,2200
2015-12-25 13:00:00,18.69,-0.26,-0.06,18.65,0.0,0.04,-0.04,0.26,0.1,14947,15482,2200
2015-12-25 14:00:00,18.3,-0.5,0.1,17.7,0.0,0.01,-0.6,0.5,-0.09,14555,15141,2200
2015-12-25 15:00:00,17.76,-0.48,0.1,16.89,0.0,0.04,-0.87,0.48,-0.06,14298,14940,2200
2015-12-25 16:00:00,18.94,-0.57,0.47,16.89,0.0,0.09,-2.05,0.57,-0.38,14272,14958,2200
2015-12-25 17:00:00,20.24,-0.9,0.1,19.27,0.0,0.2,-0.97,0.9,0.1,14822,15456,2200
2015-12-25 18:00:00,21.88,1.01,0.15,19.89,-0.15,0.35,-1.99,-1.16,0.2,15721,16149,2200
2015-12-25 19:00:00,20.92,0.1,0.54,19.69,-0.37,0.22,-1.23,-0.47,-0.32,15689,16101,2200
2015-12-25 20:00:00,20.38,0.13,0.26,19.29,-0.17,0.13,-1.09,-0.3,-0.13,15548,15959,2200
2015-12-25 21:00:00,19.71,0.04,0.27,19.03,-0.12,0.1,-0.68,-0.16,-0.17,15401,15819,2200
2015-12-25 22:00:00,17.8,0.29,0.19,18.67,0.0,0.23,0.87,-0.29,0.04,15194,15535,2200
2015-12-25 23:00:00,15.74,0.31,0.06,18.57,0.0,0.26,2.83,-0.31,0.2,14694,15006,2200
2015-12-26 00:00:00,15.42,1.0,0.0,13.45,0.0,0.07,-1.97,-1.0,0.07,14476,14393,2200
2015-12-26 01:00:00,12.17,0.55,-0.04,12.36,-0.04,-0.04,0.19,-0.59,0.0,13985,13889,2200
2015-12-26 02:00:00,9.12,0.02,-0.04,8.69,-0.59,-0.06,-0.43,-0.61,-0.02,13682,13562,2200
2015-12-26 03:00:00,8.34,-0.27,0.06,3.78,-1.28,-0.06,-4.56,-1.01,-0.12,13447,13382,2200
2015-12-26 04:00:00,7.09,-0.41,-0.05,4.41,-1.28,-0.1,-2.68,-0.87,-0.05,13385,13232,2200
2015-12-26 05:00:00,12.26,-0.09,0.1,9.8,-0.2,-0.16,-2.46,-0.11,-0.26,13525,13341,2200
2015-12-26 06:00:00,15.28,0.32,0.11,11.79,0.0,-0.14,-3.49,-0.32,-0.25,13817,13734,2200
2015-12-26 07:00:00,17.07,-0.11,0.17,12.25,0.0,-0.07,-4.82,0.11,-0.24,14425,14354,2200
2015-12-26 08:00:00,18.35,-0.38,0.09,13.45,0.0,-0.04,-4.9,0.38,-0.13,15111,15018,2200
2015-12-26 09:00:00,18.9,-0.31,0.13,15.9,0.0,0.06,-3.0,0.31,-0.07,15619,15594,2200
2015-12-26 10:00:00,20.08,0.03,0.27,18.84,0.0,0.11,-1.24,-0.03,-0.16,15988,16140,2200
2015-12-26 11:00:00,19.98,-0.07,0.51,19.49,0.0,0.26,-0.49,0.07,-0.25,16056,16402,2200
2015-12-26 12:00:00,19.94,-0.16,0.51,19.88,0.0,0.32,-0.06,0.16,-0.19,15985,16367,2200
2015-12-26 13:00:00,19.8,-0.21,0.55,19.89,-0.05,0.35,0.09,0.16,-0.2,15823,16204,2200
2015-12-26 14:00:00,19.65,-0.24,0.56,19.43,-0.01,0.36,-0.22,0.23,-0.2,15656,16085,2200
2015-12-26 15:00:00,19.49,-0.23,0.54,19.68,0.0,0.38,0.19,0.23,-0.16,15479,16009,2200
2015-12-26 16:00:00,20.04,-0.18,0.56,20.45,-0.04,0.44,0.41,0.14,-0.12,15576,16035,2200
2015-12-26 17:00:00,23.36,0.55,0.06,24.82,-0.17,0.65,1.46,-0.72,0.59,16294,16678,2200
2015-12-26 18:00:00,22.97,0.88,0.02,22.22,-0.07,0.58,-0.75,-0.95,0.56,17190,17568,2200
2015-12-26 19:00:00,21.97,0.78,0.18,21.82,-0.07,0.54,-0.15,-0.85,0.36,17120,17490,2200
2015-12-26 20:00:00,21.37,0.84,-0.06,21.84,0.15,0.48,0.47,-0.69,0.54,16880,17236,2200
2015-12-26 21:00:00,20.87,0.56,0.46,18.57,0.06,0.4,-2.3,-0.5,-0.06,16557,16915,2200
2015-12-26 22:00:00,20.24,0.94,0.3,17.41,0.01,0.47,-2.83,-0.93,0.17,16033,16467,2200
2015-12-26 23:00:00,17.36,0.7,0.2,16.33,0.0,0.48,-1.03,-0.7,0.28,15379,15713,2250
2015-12-27 00:00:00,15.65,-0.29,-0.01,17.85,0.0,0.35,2.2,0.29,0.36,15026,15212,2250
2015-12-27 01:00:00,13.41,-0.48,-0.18,14.15,0.0,0.08,0.74,0.48,0.26,14474,14662,2250
2015-12-27 02:00:00,11.63,-0.22,-0.15,13.68,0.0,-0.05,2.05,0.22,0.1,14124,14236,2250
2015-12-27 03:00:00,10.85,-0.7,0.12,13.18,0.0,-0.14,2.33,0.7,-0.26,13970,14087,2250
2015-12-27 04:00:00,10.73,-0.27,0.11,11.81,0.0,-0.17,1.08,0.27,-0.28,13931,14023,2250
2015-12-27 05:00:00,11.71,-0.47,0.07,11.04,0.0,-0.15,-0.67,0.47,-0.22,14034,14112,2250
2015-12-27 06:00:00,14.95,-0.04,0.08,12.37,-0.01,-0.11,-2.58,0.03,-0.19,14363,14395,2250
2015-12-27 07:00:00,16.25,0.01,0.25,12.84,0.0,-0.09,-3.41,-0.01,-0.34,14893,14898,2250
2015-12-27 08:00:00,18.39,0.21,0.23,14.2,0.0,0.0,-4.19,-0.21,-0.23,15622,15496,2250
2015-12-27 09:00:00,18.73,0.24,0.21,16.24,0.0,0.05,-2.49,-0.24,-0.16,16089,15931,2250
2015-12-27 10:00:00,20.0,0.1,0.3,18.96,0.0,0.09,-1.04,-0.1,-0.21,16398,16242,2250
2015-12-27 11:00:00,19.63,0.03,-0.08,20.37,0.0,0.11,0.74,-0.03,0.19,16470,16331,2250
2015-12-27 12:00:00,19.62,-0.18,-0.09,19.86,0.0,0.07,0.24,0.18,0.16,16478,16360,2250
2015-12-27 13:00:00,19.76,-0.24,0.18,20.94,0.14,0.0,1.18,0.38,-0.18,16491,16306,2250
2015-12-27 14:00:00,19.82,-0.28,0.18,19.66,0.33,-0.01,-0.16,0.61,-0.19,16369,16127,2250
2015-12-27 15:00:00,19.85,-0.3,0.02,20.04,0.04,-0.03,0.19,0.34,-0.05,16271,15981,2250
2015-12-27 16:00:00,21.09,-0.09,0.23,20.93,0.03,0.01,-0.16,0.12,-0.22,16426,16075,2250
2015-12-27 17:00:00,24.8,0.21,-0.04,27.04,0.0,0.29,2.24,-0.21,0.33,17276,16952,2250
2015-12-27 18:00:00,26.93,0.68,0.47,24.92,0.0,0.31,-2.01,-0.68,-0.16,18540,18306,2250
2015-12-27 19:00:00,24.51,0.11,0.45,23.8,0.0,0.16,-0.71,-0.11,-0.29,18641,18376,2250
2015-12-27 20:00:00,23.32,-0.32,0.61,24.09,-0.02,0.2,0.77,0.3,-0.41,18477,18232,2250
2015-12-27 21:00:00,21.35,-0.25,0.35,21.9,-0.01,0.2,0.55,0.24,-0.15,18087,17860,2250
2015-12-27 22:00:00,19.95,-0.21,0.43,19.63,0.0,0.24,-0.32,0.21,-0.19,17460,17360,2250
2015-12-27 23:00:00,17.86,-0.55,0.25,17.46,0.0,0.23,-0.4,0.55,-0.02,16608,16635,2350
2015-12-28 00:00:00,16.25,-0.25,-0.08,14.4,0.0,0.09,-1.85,0.25,0.17,15975,15989,2350
2015-12-28 01:00:00,14.76,-0.19,0.21,14.19,0.0,0.02,-0.57,0.19,-0.19,15504,15424,2350
2015-12-28 02:00:00,14.3,-0.15,0.13,12.37,0.0,-0.05,-1.93,0.15,-0.18,15198,15068,2350
2015-12-28 03:00:00,12.81,-0.3,0.01,12.04,0.0,-0.05,-0.77,0.3,-0.06,15100,14988,2350
2015-12-28 04:00:00,14.5,-0.26,0.02,11.9,0.0,-0.02,-2.6,0.26,-0.04,15158,15134,2390
2015-12-28 05:00:00,17.37,-0.25,0.03,16.9,0.0,0.09,-0.47,0.25,0.06,15514,15358,2390
2015-12-28 06:00:00,20.58,-0.09,0.02,23.34,0.0,0.13,2.76,0.09,0.11,16503,16118,2390
2015-12-28 07:00:00,23.72,0.5,0.62,20.8,0.0,0.2,-2.92,-0.5,-0.42,18077,17362,2390
2015-12-28 08:00:00,24.27,0.95,0.62,21.5,0.0,0.46,-2.77,-0.95,-0.16,19085,18359,2390
2015-12-28 09:00:00,23.84,1.12,0.5,23.71,0.28,0.58,-0.13,-0.84,0.08,19069,18678,2390
2015-12-28 10:00:00,23.5,0.39,0.67,26.23,0.23,0.54,2.73,-0.16,-0.13,19078,18930,2390
2015-12-28 11:00:00,23.73,0.66,0.67,30.54,-1.27,0.69,6.81,-1.93,0.02,19083,19053,2390
2015-12-28 12:00:00,23.5,0.89,0.5,20.22,-8.94,0.59,-3.28,-9.83,0.09,19025,19010,2390
2015-12-28 13:00:00,23.27,1.28,0.49,22.78,-1.31,0.49,-0.49,-2.59,0.0,18935,18901,2390
2015-12-28 14:00:00,22.67,0.95,0.57,21.03,-3.78,0.55,-1.64,-4.73,-0.02,18870,18905,2390
2015-12-28 15:00:00,22.23,0.49,0.58,9.44,-17.31,0.61,-12.79,-17.8,0.03,18765,18700,2390
2015-12-28 16:00:00,22.83,0.23,0.6,13.92,-11.38,0.64,-8.91,-11.61,0.04,18802,18638,2390
2015-12-28 17:00:00,30.08,2.71,0.78,20.93,-6.33,0.73,-9.15,-9.04,-0.05,19419,19127,2390
2015-12-28 18:00:00,31.43,3.75,1.08,23.39,0.09,0.56,-8.04,-3.66,-0.52,20252,19922,2390
2015-12-28 19:00:00,27.46,1.72,0.84,23.55,0.06,0.47,-3.91,-1.66,-0.37,20171,19773,2390
2015-12-28 20:00:00,24.13,0.05,0.62,23.16,0.0,0.4,-0.97,-0.05,-0.22,19830,19314,2390
2015-12-28 21:00:00,22.69,-0.03,0.54,21.44,-0.01,0.36,-1.25,0.02,-0.18,19366,18761,2390
2015-12-28 22:00:00,21.64,0.6,0.4,20.0,-0.09,0.38,-1.64,-0.69,-0.02,18594,17906,2390
2015-12-28 23:00:00,18.66,0.14,0.32,17.81,0.05,0.34,-0.85,-0.09,0.02,17541,16850,2390
2015-12-29 00:00:00,20.84,1.89,0.51,19.19,0.1,0.25,-1.65,-1.79,-0.26,16641,16181,2390
2015-12-29 01:00:00,19.48,2.35,0.3,18.72,0.14,0.22,-0.76,-2.21,-0.08,15997,15494,2390
2015-12-29 02:00:00,18.56,1.68,0.48,18.34,0.22,0.18,-0.22,-1.46,-0.3,15567,14969,2410
2015-12-29 03:00:00,18.2,1.48,0.4,18.63,0.16,0.16,0.43,-1.32,-0.24,15366,14735,2410
2015-12-29 04:00:00,18.27,0.51,0.42,19.02,0.02,0.13,0.75,-0.49,-0.29,15361,14733,2410
2015-12-29 05:00:00,19.89,0.52,-0.06,19.8,0.24,0.09,-0.09,-0.28,0.15,15630,15002,2410
2015-12-29 06:00:00,22.51,-0.17,0.33,20.77,0.21,0.03,-1.74,0.38,-0.3,16404,15763,2410
2015-12-29 07:00:00,24.71,0.0,0.4,21.77,0.01,0.11,-2.94,0.01,-0.29,17729,16988,2410
2015-12-29 08:00:00,24.44,-0.03,0.12,23.68,0.04,0.17,-0.76,0.07,0.05,18613,17829,2410
2015-12-29 09:00:00,24.64,0.0,0.65,28.43,0.58,0.05,3.79,0.58,-0.6,18840,18057,2410
2015-12-29 10:00:00,24.96,-0.01,0.69,40.21,0.52,-0.04,15.25,0.53,-0.73,18974,18344,2410
2015-12-29 11:00:00,25.61,-0.13,0.87,34.64,0.36,0.06,9.03,0.49,-0.81,19042,18506,2410
2015-12-29 12:00:00,24.34,-0.05,-0.42,27.74,0.35,0.06,3.4,0.4,0.48,18999,18511,2410
2015-12-29 13:00:00,24.03,-0.02,-0.11,24.88,0.21,0.16,0.85,0.23,0.27,18860,18448,2410
2015-12-29 14:00:00,23.63,-0.13,-0.11,26.95,0.26,0.38,3.32,0.39,0.49,18791,18425,2410
2015-12-29 15:00:00,23.56,-0.17,0.35,24.4,0.17,0.35,0.84,0.34,0.0,18672,18238,2410
2015-12-29 16:00:00,25.06,-0.03,0.6,24.1,0.05,0.21,-0.96,0.08,-0.39,18667,18259,2410
2015-12-29 17:00:00,31.7,-0.28,0.66,26.43,0.1,0.26,-5.27,0.38,-0.4,19200,18712,2410
2015-12-29 18:00:00,33.22,-0.22,1.09,29.2,0.13,0.08,-4.02,0.35,-1.01,20141,19695,2410
2015-12-29 19:00:00,29.97,-0.12,1.0,27.94,1.5,0.04,-2.03,1.62,-0.96,20103,19507,2410
2015-12-29 20:00:00,26.99,-0.14,0.69,25.8,0.27,0.17,-1.19,0.41,-0.52,19727,19144,2410
2015-12-29 21:00:00,26.47,-0.03,0.7,31.77,1.0,0.29,5.3,1.03,-0.41,19288,18654,2410
2015-12-29 22:00:00,23.57,-0.23,-0.15,28.35,1.14,0.19,4.78,1.37,0.34,18552,17886,2150
2015-12-29 23:00:00,21.74,-0.2,0.19,22.95,0.25,0.22,1.21,0.45,0.03,17509,16908,2360
2015-12-30 00:00:00,21.55,-0.17,0.55,21.0,0.0,0.03,-0.55,0.17,-0.52,16416,16218,2360
2015-12-30 01:00:00,19.93,-0.16,0.05,20.42,0.0,0.1,0.49,0.16,0.05,15869,15607,2360
2015-12-30 02:00:00,19.34,-0.17,0.05,20.1,0.08,0.17,0.76,0.25,0.12,15451,15195,2360
2015-12-30 03:00:00,19.46,-0.17,0.05,19.86,0.0,0.21,0.4,0.17,0.16,15276,14969,2360
2015-12-30 04:00:00,19.61,-0.26,0.06,20.18,0.0,0.24,0.57,0.26,0.18,15282,14940,2360
2015-12-30 05:00:00,21.61,-0.01,-0.01,20.85,0.0,0.24,-0.76,0.01,0.25,15582,15156,2360
2015-12-30 06:00:00,25.86,-0.32,0.66,22.39,-0.08,0.22,-3.47,0.24,-0.44,16447,15867,2260
2015-12-30 07:00:00,27.95,-0.53,0.0,23.71,0.03,0.23,-4.24,0.56,0.23,17709,17134,2260
2015-12-30 08:00:00,29.49,-0.43,0.67,25.42,0.03,0.26,-4.07,0.46,-0.41,18561,18042,2350
2015-12-30 09:00:00,29.25,-0.3,0.66,25.34,0.14,0.35,-3.91,0.44,-0.31,18712,18256,2350
2015-12-30 10:00:00,29.14,-0.35,0.53,27.62,0.1,0.33,-1.52,0.45,-0.2,18842,18380,2350
2015-12-30 11:00:00,28.43,-0.37,0.51,27.19,0.34,0.33,-1.24,0.71,-0.18,18891,18325,2350
2015-12-30 12:00:00,27.75,-0.21,0.63,26.99,0.42,0.34,-0.76,0.63,-0.29,18757,18179,2350
2015-12-30 13:00:00,26.27,-0.24,-0.01,24.99,0.15,0.39,-1.28,0.39,0.4,18606,18082,2350
2015-12-30 14:00:00,25.23,-0.29,-0.02,24.49,0.12,0.45,-0.74,0.41,0.47,18551,18000,2350
2015-12-30 15:00:00,24.9,-0.33,0.16,24.07,0.09,0.48,-0.83,0.42,0.32,18453,17947,2260
2015-12-30 16:00:00,25.26,-0.37,-0.01,23.89,0.0,0.52,-1.37,0.37,0.53,18389,17886,2260
2015-12-30 17:00:00,31.67,-0.87,0.52,24.89,0.0,0.56,-6.78,0.87,0.04,18895,18388,2260
2015-12-30 18:00:00,35.47,-0.18,1.17,26.59,0.01,0.51,-8.88,0.19,-0.66,19714,19366,2260
2015-12-30 19:00:00,30.68,-0.3,0.79,25.54,0.01,0.47,-5.14,0.31,-0.32,19763,19247,2260
2015-12-30 20:00:00,28.58,-0.33,0.54,25.29,0.01,0.41,-3.29,0.34,-0.13,19441,18902,2260
2015-12-30 21:00:00,27.12,-0.17,0.73,25.29,0.0,0.46,-1.83,0.17,-0.27,19066,18490,2260
2015-12-30 22:00:00,24.25,-0.03,0.15,23.99,0.0,0.58,-0.26,0.03,0.43,18429,17795,2110
2015-12-30 23:00:00,22.96,-0.07,0.81,22.59,0.0,0.51,-0.37,0.07,-0.3,17359,16888,2310
2015-12-31 00:00:00,21.17,-0.15,0.11,20.85,-0.01,0.4,-0.32,0.14,0.29,16356,16163,2310
2015-12-31 01:00:00,20.11,-0.12,0.36,19.82,0.0,0.44,-0.29,0.12,0.08,15768,15528,2310
2015-12-31 02:00:00,19.18,-0.15,-0.03,19.07,0.0,0.4,-0.11,0.15,0.43,15347,15098,2310
2015-12-31 03:00:00,19.02,-0.22,-0.03,18.15,0.0,0.36,-0.87,0.22,0.39,15149,14890,2310
2015-12-31 04:00:00,19.13,-0.26,-0.04,18.14,0.0,0.35,-0.99,0.26,0.39,15110,14858,2310
2015-12-31 05:00:00,19.74,-0.2,-0.05,18.94,0.0,0.4,-0.8,0.2,0.45,15347,15087,2310
2015-12-31 06:00:00,22.18,0.2,0.11,20.55,-0.01,0.49,-1.63,-0.21,0.38,16040,15812,2310
2015-12-31 07:00:00,25.26,0.26,0.61,27.09,3.74,0.58,1.83,3.48,-0.03,17108,16937,2310
2015-12-31 08:00:00,25.8,0.0,0.09,21.91,0.08,0.44,-3.89,0.08,0.35,17869,17665,2310
2015-12-31 09:00:00,26.16,0.03,0.71,21.62,-0.01,0.32,-4.54,-0.04,-0.39,18228,17964,2310
2015-12-31 10:00:00,25.75,-0.08,0.51,21.87,-0.01,0.36,-3.88,0.07,-0.15,18487,18077,2310
2015-12-31 11:00:00,25.79,-0.19,0.51,21.89,-0.01,0.36,-3.9,0.18,-0.15,18604,18064,2310
2015-12-31 12:00:00,24.99,-0.17,0.5,21.7,-0.01,0.38,-3.29,0.16,-0.12,18531,17904,2310
2015-12-31 13:00:00,24.21,-0.18,0.66,21.35,0.06,0.42,-2.86,0.24,-0.24,18323,17663,2310
2015-12-31 14:00:00,23.29,0.05,0.23,21.19,0.23,0.44,-2.1,0.18,0.21,18195,17559,2310
2015-12-31 15:00:00,22.82,0.01,0.47,20.72,0.05,0.41,-2.1,0.04,-0.06,18022,17353,2310
2015-12-31 16:00:00,23.79,-0.08,1.01,20.59,0.1,0.43,-3.2,0.18,-0.58,17980,17318,2310
2015-12-31 17:00:00,28.56,0.91,0.9,23.12,0.94,0.57,-5.44,0.03,-0.33,18542,17883,2240
2015-12-31 18:00:00,27.98,-0.09,0.92,22.96,0.33,0.66,-5.02,0.42,-0.26,19557,18864,2240
2015-12-31 19:00:00,26.2,0.38,0.81,47.09,14.08,0.7,20.89,13.7,-0.11,19269,18583,2240
2015-12-31 20:00:00,24.59,-0.32,0.86,20.99,0.07,0.33,-3.6,0.39,-0.53,18651,17972,2240
2015-12-31 21:00:00,23.56,0.01,0.63,19.27,-0.93,0.33,-4.29,-0.94,-0.3,18090,17418,2240
2015-12-31 22:00:00,22.21,-0.11,0.78,18.8,0.1,0.47,-3.41,0.21,-0.31,17548,16970,2340
2015-12-31 23:00:00,20.79,-0.15,0.42,18.2,-0.02,0.39,-2.59,0.13,-0.03,16888,16372,2250
2016-01-01 00:00:00,19.08,-0.52,0.36,20.13,-0.02,0.3,1.05,0.5,-0.06,15642,15993,2240
2016-01-01 01:00:00,18.93,-0.44,0.57,19.03,-0.11,0.3,0.1,0.33,-0.27,15272,15487,2240
2016-01-01 02:00:00,17.15,-0.55,0.2,17.46,-0.13,0.24,0.31,0.42,0.04,14811,15071,2240
2016-01-01 03:00:00,16.39,-0.71,0.13,16.78,-0.16,0.19,0.39,0.55,0.06,14461,14765,2240
2016-01-01 04:00:00,15.95,-0.82,0.04,17.19,-0.05,0.16,1.24,0.77,0.12,14360,14643,2240
2016-01-01 05:00:00,17.48,-1.1,0.56,18.5,-0.09,0.2,1.02,1.01,-0.36,14412,14687,2240
2016-01-01 06:00:00,20.19,0.41,0.59,17.79,-0.09,0.27,-2.4,-0.5,-0.32,14759,14966,2240
2016-01-01 07:00:00,21.66,0.56,0.58,17.25,0.03,0.27,-4.41,-0.53,-0.31,15409,15292,2240
2016-01-01 08:00:00,21.74,0.11,0.6,13.81,-0.09,0.24,-7.93,-0.2,-0.36,15876,15561,2240
2016-01-01 09:00:00,21.79,-0.48,0.75,16.81,-0.49,0.24,-4.98,-0.01,-0.51,16052,15720,2240
2016-01-01 10:00:00,22.88,-0.04,0.67,19.26,-0.16,0.3,-3.62,-0.12,-0.37,16312,16002,2240
2016-01-01 11:00:00,22.83,0.25,0.44,19.29,-0.34,0.32,-3.54,-0.59,-0.12,16400,16129,2240
2016-01-01 12:00:00,22.61,0.61,0.43,18.46,-0.15,0.27,-4.15,-0.76,-0.16,16414,16106,2240
2016-01-01 13:00:00,21.78,0.51,0.42,18.2,-0.03,0.25,-3.58,-0.54,-0.17,16329,15930,2240
2016-01-01 14:00:00,21.65,0.73,0.52,18.02,-0.5,0.23,-3.63,-1.23,-0.29,16148,15638,2240
2016-01-01 15:00:00,21.54,0.65,0.68,16.03,-2.15,0.16,-5.51,-2.8,-0.52,15987,15518,2240
2016-01-01 16:00:00,22.39,1.02,0.41,16.28,-3.25,0.11,-6.11,-4.27,-0.3,16058,15494,2240
2016-01-01 17:00:00,27.23,1.6,0.89,26.76,5.05,0.27,-0.47,3.45,-0.62,16613,16066,2240
